,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,centroid, , 
,3475.0,66.51697090182844,-47.081701106297345,69.88683831951676,64.82872781131375,234.4863273947651,(48.34762589928057, 413.66820143884894)
,5172.0,81.1492139541121,82.76809481950923,82.46915373988602,80.53729761459527,281.5573952066306,(50.25696055684455, 983.6626063418407)
,12968.0,128.4965774490729,88.75951332657743,130.01535962798857,127.36520224872494,431.19700551341987,(58.87268661320173, 508.9090838988279)
,13463.0,130.92602487958416,33.7846658498652,132.12913078050758,129.8557666746976,443.26197667087547,(121.37822179306247, 907.9686548317611)
,13200.0,129.64089628857147,79.94391579999443,130.9463187343662,128.79347802587776,442.71782079359116,(123.24378787878788, 354.4468181818182)
,5116.0,80.70869538572094,-86.60171663365836,81.68772014056198,81.07047603158229,286.34419177103416,(130.69878811571542, 784.0351837372948)
,4354.0,74.45592641138043,26.04283849456875,81.2573999045931,70.1032279026713,275.5218613006979,(135.60932475884243, 575.7524115755627)
,17095.0,147.53314887593095,-9.413139611664782,148.98301620898093,146.47952616542503,506.55234457274724,(169.18443989470606, 197.95413863702836)
,5726.0,85.38483257085852,16.678530907119406,90.01450154165437,81.39846423277915,290.936074863071,(197.31592734893468, 729.9067411805798)
,21227.0,164.39907486386076,22.508786166451607,165.4084371378726,163.6907650440676,574.2863632885151,(204.2887360437179, 481.8891035002591)
,10146.0,113.65864868492393,-33.538514879710476,115.99747662107083,111.52805276583057,387.56958851545033,(220.06643012024443, 828.4901438990735)
,12196.0,124.61311924348112,53.75241932100799,127.11145091351187,122.47933201387455,426.5756851698602,(225.44842571334863, 627.9980321416858)
,22410.0,168.91802212172328,-1.650729428295156,169.9720397751997,168.13092105764028,587.0437226013956,(231.0920571173583, 1013.9303435966086)
,14308.0,134.9722616172327,5.349878118910435,148.0434677216078,125.45901762654674,467.6639969244288,(243.7075062901873, 53.75775789767962)
,11538.0,121.20494159544118,36.91682027962653,123.0829223981594,119.58515073986452,420.1553749530773,(245.9266770670827, 311.56110244409774)
,4066.0,71.95131679749282,-56.67053400599256,77.46318278822103,69.53386288771522,270.48023074035524,(290.93433349729463, 222.21692080668961)
,5764.0,85.66768781666444,-79.43229962585262,87.58036210781,84.3535978858346,294.5512985522207,(304.4288688410826, 556.5213393476753)
,11459.0,120.78928736903877,-61.58845843809863,122.05900746988276,119.67112143078035,407.1614716074871,(320.1964394798848, 895.6051138842831)
,4902.0,79.00265975454097,29.77717101570322,83.93392768699132,75.04073218590962,278.3086578651014,(329.91370869033045, 1093.358833129335)
,12739.0,127.35697295547361,-30.983770622224494,129.4188659118624,125.57339066552012,431.06096654409885,(334.2597535128346, 405.0112253709082)
,30097.0,195.75671272754403,26.054425147319332,197.71137544798702,194.23336667382387,683.6538956566621,(342.28597534638004, 738.9766421902515)
,11784.0,122.49022326356972,41.42003493674318,124.03657898668958,121.39128290430892,423.60512242138304,(344.2333672776646, 138.3642226748133)
,12956.0,128.43711123187398,-1.25320500143661,129.80193853739584,127.48036705018914,444.7178207935912,(384.96225686940414, 1007.7677523927138)
,20395.0,161.14502944513566,45.510702342748445,161.73699531785286,160.7866837630518,549.144227664784,(398.35837215003676, 272.31488109830843)
,18200.0,152.22667215103917,73.49720585050778,153.2041010897978,151.49796450749514,514.0731598529185,(422.1596153846154, 577.0278571428571)
,13771.0,132.415187084216,58.67652533541284,135.97970507300994,129.22139332195852,450.7178207935912,(448.60322416672716, 870.6645123810907)
,8978.0,106.91653114758397,-41.3877920632913,108.38632177517938,105.63951014674637,359.11984104714446,(451.05190465582535, 445.2061706393406)
,19542.0,157.73917453573335,44.45395246290398,158.4691680383704,157.12374047231853,525.4873734152916,(485.4495445706683, 133.06473237130282)
,8446.0,103.70043970414582,13.768835082720017,105.50831748364816,102.06479630093489,344.634559672906,(492.52154866208855, 755.7912621359224)
,7965.0,100.70428478379444,32.48609616828889,103.54409545021112,98.34700553556577,348.3919189857867,(500.0934086629002, 978.5937225360955)
,19420.0,157.24602366596383,1.9259685656657284,157.9095459146027,156.70733130395456,534.5584412271571,(544.5842430484037, 350.18656024716785)
,16241.0,143.80084647193067,6.814789906513449,144.78581957977767,142.9207062500499,479.2447327281724,(566.4668431746813, 506.5490425466412)
,6213.0,88.9417634828519,14.868023985939093,91.42752368420867,87.16761094884318,301.4629867976521,(567.202156768067, 886.6211170127153)
,10190.0,113.90483291261748,16.803571815190097,116.87037923227422,112.20402271660363,408.333044482741,(592.8338567222768, 220.86418056918546)
,15624.0,141.04288229805212,-17.756898561028933,143.68190230942508,138.82559121645207,485.8599564173221,(601.5665002560164, 1048.7166538658473)
,5763.0,85.66025622369304,-75.29341394103774,90.06862958490146,83.08456004026013,296.2081528017131,(607.3378448724623, 118.74353635259413)
,16372.0,144.37963092626356,23.0306897894813,145.4151170347238,143.50917845766966,489.34523779156063,(639.1564866845835, 1190.5040923527974)
,23346.0,172.4095426923554,-43.09992857687033,175.24514206563066,169.96864172629387,595.2274887854693,(640.016748051058, 781.7013621177075)
,8204.0,102.20399808719459,86.4232939108913,106.2770304881848,99.4592459998274,370.98380207782344,(669.6814968308142, 308.9904924427109)
,12645.0,126.88622479676874,65.33428376208357,127.87139361324226,126.24731045385663,434.03152929257595,(672.7543693159352, 930.110003954132)
,17755.0,150.35414233326867,17.012038976095763,151.04694972870658,149.8773680690065,510.07315985291854,(692.0795268938327, 603.4777809067868)
,5981.0,87.26537524735116,54.190293986119414,91.82605170803032,83.5680245538925,307.2497833620557,(705.0035111185421, 1095.448587192777)
,22442.0,169.0385809895082,-14.811282448546937,170.98533099002248,167.60216250545403,585.5645378815669,(716.0628286248998, 438.1903128063452)
,4726.0,77.57145150387724,-42.17005340753147,80.75222716551025,75.68771768074203,276.3797256769669,(725.8950486669488, 1017.144942869234)
,24505.0,176.63729799715338,-76.34599247709106,179.70399334346513,174.3401816704873,626.9076836320746,(728.6226076310957, 170.05223423791062)
,7511.0,97.79213782562384,19.45447633932718,100.0405393502415,96.03022764391417,337.56349186104046,(756.4080681666888, 850.3600053255226)
,10309.0,114.56799931339812,77.83530375786953,119.83888957755484,110.13653810966703,402.78279195104676,(780.0458822388205, 307.98787467261616)
,5908.0,86.73118948968325,32.71445543748944,89.09014192277488,84.78501234231884,292.8355697996826,(781.2428909952606, 943.3266756939743)
,23734.0,173.8363234618828,-9.540626238137007,175.2533103732399,172.91455710969237,607.0437226013958,(812.2555827083509, 721.9738350046347)
,15332.0,139.71867699015587,32.704085765271216,140.61509719560368,139.18900747151724,478.6173157302029,(832.8447038872946, 1046.3910122619359)
,23678.0,173.6311203103844,-27.08969191455363,177.53368529858122,170.2969508417865,610.6000717874997,(855.0904214883013, 548.736084128727)
,6392.0,90.21389676733381,-26.72290254536565,95.85937648405363,86.75968128538767,313.56349186104046,(858.0239361702128, 850.5973091364206)
,5138.0,80.88204238796932,84.80636296160382,85.42583978845859,77.68804559285019,277.82337649086287,(868.6813935383418, 939.0535227715064)
,20146.0,160.15830877052426,1.4903409711233853,164.95323085085505,156.05558053047488,537.9310242291876,(931.9288692544426, 1207.2543929315993)
,9752.0,111.42994229675122,25.812503326090788,112.50777148570339,110.62377131446895,382.53405460951757,(941.6714520098442, 660.7872231337161)
,11906.0,123.12266249402198,-88.14873945612545,135.25102170719907,116.027676138415,439.8061325481597,(967.7956492524777, 296.7363514194524)
,1606.0,45.21971593060566,59.956165227068894,49.327119620528066,44.25794833148147,174.12489168102783,(203.6008717310087, 378.7851805728518)
,3226.0,64.0895527470401,-54.49007363419571,66.51651817014482,62.968836369649814,234.4507934888324,(355.465282083075, 496.8598884066956)
,11930.0,123.24669475767085,78.95391997913845,129.2292658026072,119.3501949086082,440.167568261897,(868.6019279128249, 227.95867560771165)
,34637.0,210.0028526258437,10.87499164559926,215.36679778312285,205.43155235677148,775.4945160902281,(461.4313017871063, 1157.8565118226174)
,14646.0,136.55719084761225,54.840142706555845,137.507757706259,135.73921433002,465.9310242291876,(783.2401338249351, 1177.8972415676635)
,4954.0,79.42058111483443,58.95233466358523,86.93238785366744,77.88902443328114,307.37972567696687,(969.4561970125152, 56.154016955995154)
,10289.0,114.45681139967202,-81.77790413342734,127.10111404307202,107.24614600331255,411.74725804511405,(958.6767421518126, 1067.7834580620079)
,7607.0,98.41510664933703,63.92242862850762,109.33926147167934,91.20267549630756,374.50461735799473,(259.5721046404627, 1145.1104246089128)
,1329.0,41.135572865258986,15.831484883862183,45.45395891327834,41.56652085434985,175.8111831820431,(715.747178329571, 45.231753197893156)
,13237.0,129.82246282388633,67.98659997259344,130.93815325672497,130.16508530446052,469.38686835190333,(954.2096396464456, 782.341316008159)
